Date	Financials	Consumer Discretionary	Consumer Staples	Health	Industrials	Information Tech	Materials	Real Estate	Tele Services	Utilities	Energy
19/10/2018	0.003469464	-0.00894679	0.02314669	-0.009522969	-0.004047534	0.000105824	-0.006890784	0.009957411	0.001699977	0.015768777	-0.00821458
22/10/2018	-0.020586608	0.004761261	-0.007665488	-0.008141134	-0.003673758	0.008098411	-0.009221456	-0.014128163	-0.000391629	-0.006823294	-0.010999617
23/10/2018	-0.008283141	-0.00114947	0.00405056	-0.005332295	-0.015989637	-0.004012636	-0.011520443	0.006907553	0.004048551	-0.005161808	-0.026746006
24/10/2018	-0.026918261	-0.03309181	0.0049445	-0.032921649	-0.034289493	-0.044292779	-0.031498204	0.011314142	-0.048777317	0.022983078	-0.037908984
25/10/2018	0.016377779	0.034078623	0.002042745	0.012373665	0.007365886	0.033223954	0.013775433	0.012149485	0.026664907	-0.014965898	0.01149077
26/10/2018	-0.013526229	-0.035515873	-0.016857834	-0.010765524	-0.009732273	-0.018708883	-0.006528586	-0.025907812	-0.024041026	-0.017006318	-0.007815185
29/10/2018	0.008560859	-0.015258008	0.01071004	0.001789065	-0.01679864	-0.018086749	-0.002798436	0.015608999	-0.016103723	0.013501065	-0.018839195
30/10/2018	0.016006973	0.012304017	0.019712409	0.011070409	0.020096598	0.011552963	0.02257608	0.016734062	0.024897679	0.002911694	0.022966639
31/10/2018	0.014288741	0.016295476	-0.008624749	0.001922429	0.008202961	0.023903178	0.013505612	-0.013674109	0.02097717	-0.011504203	0.005986917
1/11/2018	0.004542802	0.022308568	0.004817499	0.013071048	0.017208486	0.012009818	0.03015	0.004587637	0.001391778	-0.005286741	0.008343877
2/11/2018	0.000137104	0.004126778	-0.002722095	-0.006556884	-0.002777686	-0.018922699	-0.003041934	-0.009283917	-0.008140815	-0.005130341	-0.001056785
5/11/2018	0.014044609	-0.001779728	0.012098044	0.008351887	0.005268923	-0.001797897	0.003880669	0.016918227	-0.003136269	0.013949211	0.016108121
6/11/2018	0.004999552	0.00540748	0.00551571	0.00520181	0.011016667	0.006125401	0.015079041	0.005180358	0.006024459	0.007646981	0.003359116
7/11/2018	0.013422646	0.031243765	0.005571847	0.029398042	0.016840318	0.028749463	0.019041305	0.011446965	0.019362591	0.010820665	0.016112949
8/11/2018	0.003184085	0.000362036	0.000189264	0.000166891	-0.002516663	-0.001988775	-0.005420191	0.001126822	-0.009334156	-0.002658202	-0.022042394
9/11/2018	-0.009632117	-0.014950828	0.00512713	-0.003282808	-0.009994489	-0.016567968	-0.013710501	0.001370259	-0.014495598	0.00093639	-0.003704005
12/11/2018	-0.019941293	-0.023099614	-0.006470326	-0.013872638	-0.019911189	-0.035409917	-0.014889767	0.001954888	-0.014775734	-0.000323844	-0.021396946
13/11/2018	0.005904274	-0.000329102	-0.003652456	-0.006802684	0.004462368	0.000897891	-0.002863557	0.001414463	-0.002646576	0.003455568	-0.023905725
14/11/2018	-0.013748412	-0.009440247	-0.006276919	-0.008568787	-0.003724393	-0.012888625	-0.002131632	0.000389664	0.004558741	-0.011299616	-0.001055855
15/11/2018	0.014420808	9.49E-05	-0.003323542	0.009553074	0.012472343	0.024553356	0.014389575	-0.008958549	0.006231361	-0.007691732	0.0147766
16/11/2018	0.000992784	-0.005399554	0.002234698	0.00940579	-0.000347742	-0.001087732	0.009505704	0.013559295	-0.003904159	0.013053043	0.01098745
19/11/2018	-0.000338121	-0.027144409	-0.001933604	-0.012721932	-0.01571841	-0.037854598	-0.013993877	0.003586862	-0.025949429	0.005161124	-0.00096966
20/11/2018	-0.020903778	-0.021757249	-0.016947712	-0.009704799	-0.021034564	-0.021391399	-0.018600191	-0.013475047	-0.012557219	-0.00506285	-0.032918813
21/11/2018	0.000644876	0.010029839	-0.008326976	-0.005077928	0.00649747	0.006236552	0.008413418	-0.001321791	0.009976801	-0.014760534	0.015786101
23/11/2018	-0.009137573	-0.004443804	0.00340177	0.001179263	-0.002134782	-0.008700112	-0.010956065	-0.003382531	-0.011965226	0.001245408	-0.032645868
26/11/2018	0.020975607	0.025896489	0.000392496	0.009432888	0.008352026	0.022511897	0.011948039	0.002065903	0.019291738	0.005377922	0.01717169
27/11/2018	0.000682519	0.002382108	0.00914994	0.009909026	-0.002545955	0.002416107	-0.012459526	0.005595913	0.005664102	0.008733285	-0.003305204
28/11/2018	0.018166157	0.032251385	0.009844655	0.024576843	0.023976087	0.034380449	0.014749536	0.008737642	0.021223961	-0.001226494	0.017441489
29/11/2018	-0.008195287	-0.004298922	0.000315025	0.003041208	-0.000249309	-0.009539725	0.005506264	0.000774274	0.003564797	-0.001480853	0.005858562
30/11/2018	0.006596854	0.00693634	0.008538344	0.010809946	0.010405429	0.010625385	0.004268921	0.010009223	0.004356235	0.01537293	-0.002420001
3/12/2018	0.004741938	0.022083172	-0.000867423	0.004358001	0.011647255	0.021136606	0.017472435	0.003638426	0.000800715	0.00883478	0.022819735
4/12/2018	-0.044033834	-0.039074351	-0.016339029	-0.02299337	-0.043515748	-0.03855056	-0.030800709	-0.012593014	-0.031470872	0.001483043	-0.029325448
6/12/2018	-0.014414797	0.006107229	-0.000988504	-0.003084734	-0.005542443	0.002302762	-0.013585847	0.026618331	0.010395221	-0.001022454	-0.017683677
7/12/2018	-0.018429738	-0.030753841	-0.012916331	-0.025126482	-0.026156956	-0.035264108	-0.025406084	-0.014399311	-0.02091713	0.004023663	-0.006429348
10/12/2018	-0.013961408	0.001333243	0.000178962	0.003279062	0.002563106	0.014306106	0.002968617	-0.004249221	0.007515671	0.003023328	-0.016166664
11/12/2018	-0.010179951	0.000439747	0.008465441	0.003011162	-0.005971097	0.000881527	-0.003730627	0.00110278	0.001450523	0.002979132	0.000301872
12/12/2018	0.004439447	0.010537504	-0.001614945	0.008597805	0.005425622	0.007917922	0.009531726	-0.018966385	0.008207374	-0.00580076	0.003255314
13/12/2018	-0.005893101	-0.00438613	0.006879258	0.000791189	-0.002540494	0.001946636	-0.011342331	0.006102622	-0.001778592	0.008822112	0.003610015
14/12/2018	-0.010225718	-0.019733501	-0.019137344	-0.033713208	-0.014403422	-0.024816716	-0.008216875	-0.002086607	-0.010211112	-0.002578184	-0.023809004
17/12/2018	-0.009757446	-0.028239982	-0.022840587	-0.021068177	-0.017215828	-0.022136628	-0.018695619	-0.037199096	-0.019040367	-0.032660354	-0.018577416
18/12/2018	-0.004813396	0.010345207	-0.011696512	-0.007959882	0.005802905	0.008629537	0.005639063	0.009494974	0.006140672	-0.006427613	-0.023465785
19/12/2018	-0.012408189	-0.022294305	-0.010492974	-0.012737655	-0.019093169	-0.01940064	-0.012925667	-0.009155502	-0.017116818	-0.002180651	-0.012495404
20/12/2018	-0.007769228	-0.022505903	-0.017441441	-0.012759816	-0.018031095	-0.018841566	-0.01277405	-0.012118198	-0.016344253	0.002731743	-0.027925812
21/12/2018	-0.019562259	-0.025781816	-0.010926564	-0.014159593	-0.019260605	-0.029877949	-0.009493101	-0.015793491	-0.030692285	-0.007046867	-0.010466121
24/12/2018	-0.023484459	-0.020166335	-0.029789179	-0.024884685	-0.031414652	-0.02727793	-0.026553407	-0.037235138	-0.02043563	-0.042654279	-0.040162827
26/12/2018	0.046478992	0.062780828	0.028426479	0.04543022	0.048019695	0.060495785	0.046193313	0.03257993	0.053950768	0.015628568	0.062426251
27/12/2018	0.011064994	0.002419053	0.010217182	0.010700183	0.012446641	0.007711046	0.018467226	0.002350793	0.005292893	0.008728608	0.006402664
28/12/2018	0.000153055	0.002997078	-0.000557682	0.000415344	-0.00323124	-0.002498197	-0.006044124	0.002188858	-0.001875186	-7.46E-05	-0.008944286
31/12/2018	0.00979441	0.010917655	0.004020906	0.013873711	0.01007913	0.009507819	0.008022888	0.000312	0.002818118	0.001939606	0.00452436
2/1/2019	0.007375634	0.009277031	-0.004215552	-0.013514022	0.004500521	0.000670747	0.004516432	-0.022821789	0.012537869	-0.017683632	0.020704126
3/1/2019	-0.022767206	-0.021819362	-0.007273646	-0.022173871	-0.029562939	-0.050677718	-0.027637096	0.004947559	-0.014517567	0.00079596	-0.011043084
4/1/2019	0.032842456	0.034969078	0.021476944	0.030049205	0.038505157	0.04395228	0.039093306	0.010269997	0.040655727	0.014844484	0.035835251
7/1/2019	0.002310311	0.023581069	-0.00277043	0.004101406	0.006759629	0.008616708	0.003236373	0.007859988	0.0076331	-0.007127146	0.012922602
8/1/2019	0	0.011427206	0.009647601	0.009460892	0.014079972	0.008965736	0.01014296	0.017833046	0.015839045	0.012590222	0.008304716
9/1/2019	0.005155245	0.004645063	-0.009668491	0.003183598	0.00629969	0.012354958	0.000798409	-0.004290808	-0.003592969	-0.006532232	0.015015387
10/1/2019	0.001183605	-0.002335861	0.006089809	0.002422133	0.014418226	0.00463154	0.008713783	0.015492763	0.001973116	0.014084465	0.00326321
11/1/2019	0.001724041	-0.000301717	0.003026589	0.003274298	-0.001223798	-0.001378532	-0.004015109	0.002374343	-0.001358029	-0.004384035	-0.006266701
14/1/2019	0.007252924	-0.006808816	-0.004884447	-0.011629066	-0.000280016	-0.009161538	-0.007696033	-0.003023843	-0.004079731	-0.022312669	-0.001854775
15/1/2019	0.008079471	0.011340728	0.009551499	0.017434948	-0.003204148	0.01481032	-0.006463148	0.010615665	0.017409729	0.012678851	0.002994983
16/1/2019	0.022034447	-0.001574533	-0.005368862	-0.001524954	0.001194415	0.000463499	0.004088989	0.005502231	-0.004026346	0.002728185	-0.001525679
17/1/2019	0.005425404	0.00677726	0.003944563	0.009007081	0.016491561	0.006683301	0.016844546	0.004676164	0.00377306	0.00424903	0.009779481
18/1/2019	0.017107332	0.01298505	0.012068998	0.011827893	0.018571272	0.014933164	0.016383476	0.003119378	0.005235594	0.001187676	0.019348032
22/1/2019	-0.010865541	-0.017941256	-0.010067581	-0.007153827	-0.020706653	-0.017643913	-0.013671602	-0.001579506	-0.019564589	0.001445671	-0.022013456
23/1/2019	0.000351315	0.002235532	0.011689835	0.001255661	0.001834128	0.004137325	-0.00647665	0.000939351	0.002451819	0.01080886	-0.009996716
24/1/2019	0.002036982	0.00531257	-0.013019936	-0.00863365	0.005595935	0.00929267	-0.005574469	0.003852607	0.000271712	0.004833952	0.005957859
25/1/2019	0.00855201	0.010485553	-0.002405392	0.001410989	0.012864316	0.014480845	0.01917592	0.011759493	0.010120258	-0.013265842	0.011823352
28/1/2019	-0.002664305	-0.0071539	0.004633944	-0.011378343	-0.010004686	-0.013997861	-0.000811485	0.00958032	-0.011430856	-0.004616805	-0.010307966
29/1/2019	-0.002973422	-0.008192353	0.001650019	0.004688256	0.013685708	-0.010097745	0.010077025	0.007899804	-0.010610784	0.002857102	0.003174585
30/1/2019	0.00433361	0.021603038	0.007375381	0.013637122	0.015545551	0.030266265	0.010155167	0.008315763	0.012305742	0.006512043	0.013286815
31/1/2019	-0.002691049	0.010901755	0.018191912	0.011311075	0.004542321	-0.001159265	-0.015389154	0.009479572	0.037351443	0.020733061	0.007101772
1/2/2019	0.005117498	-0.017749189	-0.002664565	0.002233069	0.001987631	0.006052406	0.004521167	-0.006667284	-0.003404283	-0.002989221	0.018330122
4/2/2019	0.003749121	0.006369971	0.006075259	-0.003427863	0.012976453	0.016005899	-0.002265281	0.006522995	0.009525041	0.002095135	0.001710344
5/2/2019	-0.001429482	0.009570811	-0.00018184	-0.000802559	0.008746955	0.008848206	0.008006431	0.006011077	0.009109899	0.001189484	0.001644897
6/2/2019	-0.002724527	-0.005141308	0.000636667	0.003633616	-0.000178025	0.002417795	-0.00678702	-0.007609023	-0.014895522	-0.001008096	-0.007649917
7/2/2019	-0.009353603	-0.008734019	-0.000745338	-0.010556663	-0.007459041	-0.014396754	-0.013875609	0.007996599	-0.010276934	0.012722092	-0.021283289
8/2/2019	-0.005492208	-0.005071877	0.005421695	0.001829603	0.001189998	0.004902734	-0.000514459	0.000980012	0.003505283	0.004911049	-0.00721302
11/2/2019	0.002514529	0.001813812	0.00213527	-0.001316809	0.005536057	4.20E-05	0.001877159	0.002237742	-0.006261102	-0.000849884	0.004592111
12/2/2019	0.015611823	0.016590954	0.008757741	0.013445334	0.015577426	0.013628332	0.022452533	-0.007023884	0.011407357	0.001736692	0.011846233
13/2/2019	0.001984917	0.006181172	0.002505976	0.00245963	0.006329972	0.001391775	0.00103445	0.005808804	-0.001049204	-0.003042904	0.012895326
14/2/2019	-0.011586655	-0.004396251	-0.012159625	0.002340034	-0.005878194	0.001224328	-0.005521186	0.004471107	0.002166219	-0.003123024	0.001528531
15/2/2019	0.020182255	0.005229092	0.009579907	0.014715699	0.013355866	0.007907151	0.013597415	0.005146755	0.00399555	0.002812411	0.015868758
19/2/2019	0.001918895	0.004739473	0.004977315	-0.002486954	-0.000707767	0.000164013	0.005799511	0.001060964	0.003066292	0.005396264	0.002901836
20/2/2019	0.005791305	0.001369125	-0.000748206	-0.00128858	0.004879008	0.000401612	0.01686123	-0.00663558	-0.000650446	0.004449079	0.004268453
21/2/2019	-0.004465806	-0.002010662	0.002798977	-0.008797846	-0.004103553	0.000499763	-0.004066622	0.001391603	-0.006313057	0.007487889	-0.015468567
22/2/2019	-0.002345384	0.005825396	-0.002844553	0.009338236	0.006353761	0.012864785	0.004054531	0.005929489	0.010479475	0.006071357	0.003320824
25/2/2019	0.004199658	-0.003078969	-0.005117042	0.000476504	0.003813159	0.00494797	0.0065011	-0.008104971	0.000842655	-0.006450891	0.001489421
26/2/2019	-0.002363817	0.001492628	0.00043009	-0.003157201	-0.002942436	0.001979067	-0.005946951	-0.002182094	0.001295233	-0.001501004	-0.002767844
27/2/2019	0.003554092	-0.000401289	-0.000877741	-0.004891323	0.003575632	-0.001027667	-0.00254763	-0.003861911	-0.003880772	0.001118644	0.003852576
28/2/2019	-0.002792301	-0.005619675	0.003245177	-0.003013222	-0.003734015	-0.003166821	-0.012655696	0.003036149	-6.49E-05	0.004085813	-0.009718336
1/3/2019	0.005418214	0.009157631	-0.001697784	0.01413902	0.000858913	0.007087427	-0.001598569	-0.001257354	0.007792188	0.001878095	0.018148084
4/3/2019	-0.00618153	-0.001611453	-0.001163537	-0.013364479	-0.004774681	-0.003899053	0.004454145	0.004103161	0.000257787	0.00211749	0.002026032
5/3/2019	-0.003258054	0.002026214	-0.00041229	-0.000707955	-0.006412509	-0.002893522	-0.005043011	0.002600407	0.007278985	-0.001697347	-0.003124804
6/3/2019	-0.007131813	-0.005609352	-0.000968171	-0.014735864	-0.00942037	-0.00547341	0.001951653	-0.002593662	-0.000127832	0.000347014	-0.012763477
7/3/2019	-0.010636328	-0.013740448	-0.005599517	-0.007938362	-0.005862101	-0.009207614	-0.008896376	-0.000742994	-0.008122828	0.002601547	-0.005706815
8/3/2019	0	-0.006569921	0.001227269	-0.002454713	-0.002499676	-0.000253647	0.002053424	0.001208209	-0.000580322	0.003598042	-0.019535441
11/3/2019	0.009889701	0.015278685	0.013285255	0.011731981	0.008899277	0.021675974	0.014139305	0.015363182	0.01864636	0.007308417	0.015369226
12/3/2019	0	0	0	0	0	0	0	0.004708351	0	0	0
13/3/2019	0.009101621	0.006190502	0.006777908	0.017810556	-3.19E-05	0.0120858	0.008630952	0.004959332	0.00817072	0.007631692	0.016708949
14/3/2019	0.004110124	-0.003110641	-0.002809474	-0.002540217	-0.003471105	0.002033716	-0.007927478	0.000407444	-0.003958063	-0.001358537	0.000577365
15/3/2019	0.006367441	0.007104183	0.004996892	0.004913991	-0.002476573	0.012162011	0.002019363	-0.003801404	0.000126178	0.004693415	-0.000824322
18/3/2019	0.01025891	0.010495379	0.002680054	-0.001511099	0.00869759	0.004080694	0.001554652	-0.00508795	-0.008009613	-0.004095973	0.013880891
19/3/2019	-0.0076496	0.004989573	-0.00121334	0.007839681	-0.004128649	0.00200483	-0.001466009	-0.002922238	-0.000254265	-0.011794701	-0.002888731
20/3/2019	-0.020871861	0.003726384	-0.00382046	-0.006715421	-0.006298453	-0.002753055	-0.000489416	0.004258863	0.011637532	0.002854836	0.008895269
21/3/2019	-0.003015648	0.013246293	0.011911898	0.003464946	0.009467457	0.02471423	0.010425953	0.017875048	0.008926315	0.01052959	0.006895722
22/3/2019	-0.027707867	-0.020522901	-0.002340413	-0.017985227	-0.0226995	-0.023457921	-0.029929027	-0.004748667	-0.012647967	0.006889993	-0.026229169
25/3/2019	-0.003918388	0.005594176	-0.000122451	-0.000705129	0.002439778	-0.003971172	-0.001616043	0.000585117	-0.001893122	0.001179822	-6.19E-05
26/3/2019	0.011324623	0.004405583	0.008526648	0.006846623	0.007041954	0.005586436	0.005709584	0.006702981	0.004488884	0.006969384	0.014458697
27/3/2019	-0.004384865	-0.002562396	-0.003993002	-0.008125882	0.00104723	-0.005462297	-0.000877876	-0.003485561	-0.005412894	-0.006687174	-0.007014439
28/3/2019	0.008287358	0.005788556	0.004218162	0.002644798	0.007661371	0.003752544	0.009519067	0.007174915	-0.004999421	-0.012454497	0.003726482
29/3/2019	0.0031938	0.005152909	0.006890635	0.01180876	0.010062914	0.009770066	0.007543376	-0.001068591	0.00286203	0.006033094	-0.001550314
1/4/2019	0.024204678	0.011728814	-0.002085744	0.001665948	0.020716106	0.014039833	0.015002799	-0.002808009	0.01452314	-0.007115047	0.013668408
2/4/2019	-0.00011425	-0.000252302	-0.00844708	-0.002386716	-0.000635259	0.003028685	0.004028549	0.008581765	0.004000746	0.001091989	-0.007014171
3/4/2019	0.003177252	0.007075951	-0.006254293	-0.001214954	-0.002650897	0.008324567	0.013280622	-0.001063551	0.003673472	-0.001533837	-0.009600964
4/4/2019	0.004876193	0.007080687	0.003664014	-0.002423655	0.006030938	-0.004375563	0.010066886	-0.002883675	0.006637763	-0.00392607	0.008566788
5/4/2019	0.000884298	0.006273716	0.002724839	0.00703326	0.002951136	0.004266608	-0.000496929	0.007608145	0.000369739	0.010042236	0.016947486
8/4/2019	0.001495251	0.003891255	0.00428523	-0.00016902	-0.004405875	0.004060917	0.000497176	-0.005033777	-0.001540073	-0.007261671	0.004895557
9/4/2019	-0.0087771	-0.009037276	-0.001509125	-0.003905769	-0.013972533	-0.005225653	-0.00781311	-0.003150964	0.00024675	0.002631901	-0.012885227
10/4/2019	0.003354789	0.00487321	0.003213766	0.001329042	-0.00014118	0.007034198	-0.000306127	0.007301217	0.003022486	-0.003784084	0.004210137
11/4/2019	0.005595341	0.001236612	0.001125458	-0.012105225	0.008836231	-0.001238831	-0.000584495	-0.001414267	0.001475958	0.005509497	0.000340982
12/4/2019	0.019271267	0.00548794	0.002819297	-0.009699884	0.012834873	0.006933985	0.013117561	0.005355366	0.01228124	0.005002897	0.001844897
15/4/2019	-0.006257922	0.002050738	0.006881891	0.003444551	-0.005161124	-0.000371024	-0.004618283	-0.005987236	0.001759134	0	-0.00568454
16/4/2019	0.0136665	0.004775349	-0.000582457	-0.020251412	0.005882622	0.004862261	0.004722559	-0.023827405	0.002119451	-0.01385031	0.006401467
17/4/2019	0.001828513	0.00194131	0.003633613	-0.028871468	0.001458237	0.005806426	-0.006074743	-0.009936039	0.001510665	-0.002129031	-0.000860089
18/4/2019	-0.002418872	-0.000529397	-0.000358669	0.001380668	0.011142988	0.002827683	0.001133891	0.007515349	0.00138769	0.000172127	-0.00526517
22/4/2019	-0.002579054	-0.002161062	-0.000375793	0.000654124	-0.003183321	0.002270412	-0.006740338	-0.010461216	0.007230204	-0.001135484	0.020528058
23/4/2019	0.005834416	0.012177159	-0.001145015	0.015951128	0.00888082	0.011275323	0.004394307	0.011169369	0.008554214	0.00372022	0.000355019
24/4/2019	-0.001406224	-0.000283217	0.000855491	-0.001366139	-0.003105025	-7.95E-05	-0.005648802	0.00772761	-0.007473367	0.005456592	-0.01847178
25/4/2019	0.002596368	-0.004752793	-0.00745358	0.0113207	-0.019867572	-1.45E-05	-0.012949022	-0.001759211	0.010816288	0.004334729	-0.002791811
26/4/2019	0.00941466	0.009266329	0.009180188	0.009635477	0.007204096	-0.003526576	0.008238067	0.006823292	0.007626418	0.001597285	-0.012145013
29/4/2019	0.009261696	-0.003478224	0.000870428	-0.002106798	0.00271097	-5.81E-05	-0.001846836	-0.010591987	0.008507375	-0.006344989	-0.002507821
30/4/2019	0.001572554	-0.002012434	0.012277492	0.005350975	0.005025322	0.002132304	0.008774649	0.011884828	-0.025597731	0.016732094	0.000286188
1/5/2019	-0.008560084	-0.011311382	-0.011724314	-0.002961181	-0.007507852	-0.00271393	-0.018369235	0.000403444	-0.006687028	-0.010646561	-0.021741825
2/5/2019	0.001583641	-0.000254937	-0.00095452	0.004746251	-0.001317009	-0.005391872	-0.00543559	0.001478768	-0.005048965	-0.002817525	-0.017128257
3/5/2019	0.00827372	0.013972591	0.007370517	0.007612207	0.012389434	0.009463215	0.009905813	0.006622201	0.011599095	0.006468064	0.008415844
6/5/2019	-0.006659168	-0.006360824	-0.001625943	0.005819364	-0.009647853	-0.00816743	-0.013810969	-0.004267265	-0.001851284	-0.006392641	-0.000653314
7/5/2019	-0.016911049	-0.014574838	-0.01000876	-0.019473329	-0.020431861	-0.021162353	-0.018205794	-0.017767045	-0.013581454	-0.003131854	-0.006242206
8/5/2019	-0.002859697	-0.000663529	-0.001525094	0.001186053	9.37E-05	-0.001675092	-0.001018792	0.000454511	-0.003578555	-0.013795959	-0.000594187
9/5/2019	-0.001389752	-0.00427299	-0.002145223	-0.002077845	-0.001998235	-0.00679363	-0.008042689	0.0032708	-0.001826169	-0.000900205	0.000679428
10/5/2019	0.005213478	0.000451701	0.011695081	-0.000681151	0.003785364	0.001786992	0.012719916	0.0113199	0.002134444	0.017328619	0.000827582
13/5/2019	-0.028745328	-0.029466818	-0.008278926	-0.017447505	-0.028423598	-0.037107553	-0.021755527	0	-0.025193205	0.011071745	-0.015837682
14/5/2019	0.007964677	0.008728503	0.003719737	0.004082659	0.010682034	0.01598795	0.00815443	0.003537019	0.002434605	-0.008659346	0.010922267
15/5/2019	-0.004803948	0.00780749	0.007958524	0.002694201	0.001221885	0.009837094	-0.002382416	0.006424567	0.021110969	-0.001359506	0.004603
16/5/2019	0.010962525	0.010035042	0.007488958	0.007519625	0.008654201	0.009877869	0.013385249	0.005275301	0.00963592	0.005819861	0.00375459
17/5/2019	-0.005957325	-0.008015181	-0.001883548	-0.001670514	-0.01101562	-0.008211171	-0.004974955	-0.001675728	-0.004772024	0.004838739	-0.010482029
20/5/2019	0.001369222	-0.006948992	-0.002224107	-0.000371847	-0.002812315	-0.017451971	-0.014590277	-0.016210955	-0.011713964	0.001683728	0.000683375
21/5/2019	0.008562543	0.005694462	-0.003090306	0.008222682	0.011822978	0.011980046	0.015102951	0.008396171	0.009580529	0.000605201	0.010735245
22/5/2019	-0.005000555	-0.009005106	0.005505209	0.006349799	-0.00815734	-0.005667707	-0.006576832	0.004096345	0.000304173	0.0081642	-0.015794545
23/5/2019	-0.014898399	-0.013383137	-0.00065693	-0.003685428	-0.015924978	-0.01728409	-0.015300365	0.005099593	-0.012588222	0.008198058	-0.031259402
24/5/2019	0.007686585	0.001392106	-0.003995204	0.00122971	0.000451806	0.000491159	0.004990088	0.001500028	6.16E-05	-0.002082454	0.001528143
28/5/2019	-0.01095816	-0.004893361	-0.017889796	-0.014091539	-0.009482655	-0.003303923	-0.009187395	-0.010969187	0.001662699	-0.016131153	-0.011012363
29/5/2019	-0.001091982	-0.008840299	-0.007065739	-0.009544998	-0.004542558	-0.005973055	-0.000570167	-0.011580735	-0.011066633	-0.013399357	-0.006238212
30/5/2019	-0.004464031	0.005051577	0.003280307	0.005229503	0.003876378	0.006016819	0.001171039	0.006489128	-0.000248732	-0.001364934	-0.011834874
31/5/2019	-0.01477887	-0.014360456	-0.014064292	-0.00781334	-0.014630716	-0.016019194	-0.012356031	0.007745671	-0.020458885	0.004442229	-0.016143346
3/6/2019	0.006850139	-0.011758094	0.01324722	0.003048667	0.007093319	-0.017567127	0.034191604	0.00439846	-0.027869472	0.01034182	0.013677398
4/6/2019	0.027075623	0.026341547	0.007792478	0.016850276	0.023658199	0.03264077	0.027600049	-0.005573538	0.017436153	0.000404038	0.016095495
5/6/2019	0.00568105	0.004365437	0.011185969	0.00674727	0.010713701	0.013776063	0.007828991	0.023264071	0.001219528	0.021406268	-0.010807526
6/6/2019	0.003684091	0.004949947	0.008105524	0.003162433	6.34E-05	0.010861886	0.011283769	0.001478054	0.004359207	0.004382597	0.017262933
7/6/2019	-0.001957587	0.015788249	0.010197869	0.01275437	0.008600241	0.019251006	0.007008691	0.002604353	0.014744352	-0.007709894	0.00410851
10/6/2019	0.008871212	0.010540724	1.67E-05	0.003103234	0.001258555	0.009814941	0.001447631	-0.003030552	-0.001446696	-0.005984452	0.003335631
11/6/2019	2.21E-05	0.003346974	0.004071285	-0.002476784	-0.008971815	0.000185628	-0.000667158	0.001780457	0.00289768	-0.00691863	0.001241157
12/6/2019	-0.009477959	-0.001079541	0.000415448	0.005127633	0.002013571	-0.00576826	0.003115598	0.002600853	-0.002826532	0.013330691	-0.014366331
13/6/2019	0.002342013	0.008980674	0.00106313	-0.001145305	0.005363947	0.002187724	0.005768127	0.000864768	0.011400938	0.001520432	0.0124646
14/6/2019	0.002581217	0.00242067	0.000331787	-0.002908937	-0.00390318	-0.008284964	-0.004687277	0.003283055	0.003861214	0.009934026	-0.007386674
17/6/2019	-0.009344116	0.001004394	-0.002106591	0.004665975	-0.003238988	0.001660381	-0.009391142	0.011237893	0.010608545	-0.003365899	0.009095327
18/6/2019	0.01312904	0.007482691	-0.005734918	0.008238901	0.018942416	0.017183121	0.007662379	-0.003363677	0.004113035	-0.003114998	0.013553373
19/6/2019	-0.002078732	0.002383879	0.00409612	0.009569332	-0.000186673	0.004350441	-0.004662373	0.006792824	0.001834002	0.008091279	-0.002228723
20/6/2019	0.004963857	0.006553236	0.008092153	0.004023862	0.016150873	0.014316235	0.0120731	0.005304252	0.006346547	0.005416176	0.022095689
21/6/2019	-0.00269019	-0.003622795	-0.003237351	0.004368604	-0.00509902	-0.004588891	-0.003223355	-0.010974657	0.004002205	0.004673057	0.00820589
24/6/2019	-0.003338661	-0.005122093	0.002667937	-0.004976293	-0.002308616	0.00151242	0.004477475	-0.004566566	0.001087109	0.000161563	-0.009265393
25/6/2019	-0.003549428	-0.010731165	-0.000528859	-0.004112009	-0.007312092	-0.018376088	0	-0.013505441	-0.015987897	-0.006233119	-0.008258094
26/6/2019	-0.001625244	0.004122757	-0.013839964	-0.012470853	0.002020183	0.010931812	-0.001843499	-0.019557565	-0.005150286	-0.021513748	0.015356013
27/6/2019	0.009209716	0.005908049	0.000888612	0.00624353	0.000946007	0.002780163	0.003473314	0.007269823	0.004314139	0.001262097	-0.007945257
28/6/2019	0.014030992	0.002480839	0.000686905	0.003687254	0.009730295	0.001430091	0.008571028	0.002992598	0.007793256	0.005207839	0.011916749
1/7/2019	0	0	0	0	0	0	0	-0.002852043	0	0	0.000976047
2/7/2019	0	0	0	0	0	0	0	0.01817304	0	0	-0.017382418
3/7/2019	0	0	0	0	0	0	0	0.014693781	0	0	0
5/7/2019	0.01941509	0.020675128	0.021813319	0.011767225	0.001074149	0.022301381	0.005229566	-0.005664579	0.027400597	0.016037438	0.0071191
8/7/2019	-0.006327067	0.00185465	0.001703849	-0.007455571	-0.007357543	-0.007304888	-0.010567371	0.003726527	-0.008949176	0.001136753	0.00098533
9/7/2019	0.003484835	0.003278497	-0.005838875	0.001104867	-0.002115623	0.003144477	-0.010132578	0.00524899	0.002810676	0.000616391	0.000856033
10/7/2019	-0.004608875	0.003886194	0.00735386	0.00362648	-0.002893744	0.008022587	-0.001881239	0.005221582	0.012642347	0.003177315	0.01402608
11/7/2019	0.005965433	0.001642984	0.002482435	0.000194144	0.00709243	0.003386571	0.004296213	-0.012120424	-0.000883304	0.000355456	0.001834426
